"Origin","Dest","2010","2011","2012","2013","2014","five_year_avg","state_rank","growth_rate","share","lq"
255,136,1836144,1710979,1509318,1709438,1343335,1621842.8,102,-6.06,0.01,0.3
257,136,29393,30834,41251,57798,85645,48984.2,122,23.85,0.01,0.31
245,136,5233061,4967196,4078899,4564549,4441134,4656967.8,74,-3.23,0.03,1.41
241,187,34054,348039,113531,428044,9171,186567.8,196,-23.08,0,0.14
286,187,0,310088,0,22646,150665,96679.8,183,NA,0,2.73
239,187,0,0,8600,52549,28000,17829.8,185,NA,0,0.52
244,187,0,7500,10388,10288,44753,14585.8,176,NA,0,1.88
263,187,0,3582,0,15382,2988,4390.4,197,NA,0,0.09
282,187,71360,50596,0,59715,66583,49650.8,211,-1.38,0,0.07
267,187,0,0,0,0,3750,750,174,NA,0,0.29
243,187,809361,1773681,2020749,1815237,2010670,1685939.6,171,19.96,0,3.65
252,187,3800,0,3992,0,2750,2108.4,201,-6.26,0,0.03
287,187,1862845,179080,120976,208718,124674,499258.6,178,-41.77,0,0.43
273,187,35000,268257,62044,0,12638,75587.8,205,-18.43,0,0.11
270,187,4753,4578,541597,10000,24106,117006.8,210,38.37,0,0.1
258,187,24316,0,0,9409,5309,7806.8,206,-26.24,0,0.14
260,187,0,0,0,8147,60000,13629.4,187,NA,0,0.56
268,187,55490,39000,251318,144257,53328,108678.6,201,-0.79,0,0.51
248,187,665605,629751,744703,705633,1603453,869829,171,19.23,0,8.3
276,187,8665,0,14150,13961,6900,8735.2,208,-4.45,0,0.07
256,187,0,37770,0,11500,53500,20554,177,NA,0,0.25
112,187,45302,49541,103276,128643,121648,89682,201,21.84,0,1.04
247,187,0,0,0,13729,55254,13796.6,129,NA,0.01,16.73
264,187,0,0,0,5495,84014,17901.8,93,NA,0.01,24.13
271,187,3910,0,10140,0,4805,3771,206,4.21,0,0.06
261,187,30839,92830,0,4535,2730,26186.8,207,-38.42,0,0.05
251,187,0,8673,25261,152131,7928,38798.6,211,NA,0,0.05
255,202,0,0,0,0,100654,20130.8,163,NA,0,0.18
266,202,0,0,0,0,2813,562.6,184,NA,0,0.02
259,202,23579,407425,3539,571329,4117,201997.8,208,-29.46,0,0.01
244,202,25330,0,0,0,4465,5959,200,-29.33,0,0.02
264,202,0,0,494725,0,80224,114989.8,94,NA,0.01,2.98
276,202,85000,12000,7784,464223,544099,222621.2,170,44.96,0,0.71
268,202,0,3532360,125000,2693602,6095453,2489283,112,NA,0.02,7.49
260,202,5000,0,0,0,774780,155956,137,174.18,0,0.93
286,202,49114,15051,1812796,67821,606558,510268,164,65.32,0,1.42
243,202,62375,145470,138930,113634,224262,136934.2,210,29.17,0,0.05
256,202,0,0,69380,7000,5370,16350,191,NA,0,0
288,202,4744,0,0,20340,56445,16305.8,106,64.1,0,0.37
241,202,78737,13700,27896,167296,95360,76597.8,166,3.91,0,0.18
282,202,0,865048,6901548,4128735,1228505,2624767.2,179,NA,0,0.17
272,202,0,0,1504893,0,624225,425823.6,76,NA,0.05,19.89
257,202,0,0,16080,132951,49126,39631.4,142,NA,0,1.45
289,202,0,40200,817074,3878354,1534017,1253929,124,NA,0.01,3.61
245,202,0,0,0,212930,85903,59766.6,157,NA,0,0.22
281,202,8995,157531,222907,303505,1430975,424782.6,121,175.63,0.01,2.19
279,202,0,0,0,4327,11997494,2400364.2,76,NA,0.05,16.81
287,202,0,61491,239147,92763,64988,91677.8,188,NA,0,0.03
254,202,221470,97902,3594,0,97500,84093.2,168,-15.13,0,0.37
112,202,153648,23000,287367,48260,4938708,1090196.6,135,100.18,0.02,5.47
251,202,522200,0,2854882,214040,2257499,1169724.2,140,34.02,0,1.78
273,202,0,15471,0,0,1155471,234188.4,133,NA,0,1.34
271,202,0,4280,31370,45651,530222,122304.6,164,NA,0,0.79
247,202,11560,18820,233736,19713,39402,64646.2,139,27.79,0,1.54
258,202,43220,233935,27116,180470,57738,108495.8,181,5.96,0,0.2
248,202,75191,218851,440522,311688,270483,263347,199,29.18,0,0.18
261,202,6578,9500,15193,0,157456,37745.4,170,88.72,0,0.36
270,202,0,54020,36341,33271,19369,28600.2,211,NA,0,0.01
263,202,0,0,15519,0,5813,4266.4,193,NA,0,0.02
260,16,189973720,148184620,212708944,228906018,218193524,199593365.2,23,2.81,0.72,1.51
243,16,309072535,301513039,311526651,362536211,335326505,323994988.2,44,1.64,0.22,0.45
259,16,97516545,119386422,88553942,64926611,60323653,86141434.6,40,-9.16,0.25,0.53
271,16,110709490,145903392,123125203,126660571,204266894,142133110,27,13.03,0.83,1.74
277,16,8213214,4754194,4584001,13209179,3914112,6934940,67,-13.78,0.02,0.04
245,16,87914214,57418479,49851624,52285121,41803222,57854532,37,-13.82,0.3,0.62
244,16,18053592,26171116,20060930,26422657,32524320,24646523,31,12.49,0.49,1.02
282,16,625089383,855254724,780585132,763917532,759833361,756936026.4,43,3.98,0.3,0.62
250,16,4761162,6780697,6435940,8199932,5358816,6307309.4,39,2.39,0.14,0.3
239,16,124020760,135824964,159096325,183632655,212394826,162993906,14,11.36,1.4,2.93
265,16,32394901,44094124,61502190,54920991,46085692,47799579.6,19,7.3,0.81,1.69
278,16,9523387,7137683,4700157,6429122,4156472,6389364.2,45,-15.28,0.22,0.46
258,16,73601801,57930819,84996096,106251928,77480462,80052221.2,32,1.03,0.75,1.57
279,16,157105306,279127467,266195171,231422405,179309793,222632028.4,27,2.68,0.69,1.44
249,16,27930,41408,25929,18775,45232,31854.8,65,10.12,0,0.01
272,16,18220508,21389477,16303042,18425815,15499450,17967658.4,18,-3.18,1.36,2.84
285,16,69139462,45208479,16775,0,60489,22885041,51,-75.54,0,0.01
242,16,9389722,25217486,52019813,26368572,28673091,28333736.8,44,25.02,0.53,1.1
254,16,69422094,108468550,102619109,99634479,74222260,90873298.4,25,1.35,0.78,1.64
289,16,157279418,227426250,228372252,261073014,177560678,210342322.4,21,2.46,1.15,2.4
253,16,58226746,76180564,143536154,150572205,126487860,111000705.8,16,16.78,1.21,2.53
268,16,99269359,226756787,116898867,82429107,130875244,131245872.8,39,5.68,0.44,0.92
251,16,613401138,967128726,1277135790,947770561,1043890714,969865385.8,11,11.22,2.26,4.73
276,16,261807031,359283600,392964115,274924499,359386634,329673175.8,18,6.54,1.28,2.68
274,16,20682112,24794474,20737612,17023878,13169309,19281477,49,-8.63,0.3,0.62
266,16,30665613,47738844,83380462,70102292,70525621,60482566.4,18,18.12,1.1,2.29
281,16,145840210,189948471,178459440,159970913,160510549,166945916.6,25,1.94,0.67,1.41
262,16,22373174,29362810,26710310,28172374,42357486,29795230.8,34,13.62,0.44,0.92
255,16,33272397,44227481,58970777,67261684,69804492,54707366.2,29,15.97,0.35,0.73
241,16,29348569,56494833,37697677,47571125,61882871,46599015,29,16.09,0.33,0.68
264,16,1652334,5480599,11050919,4793483,4228995,5441266,27,20.68,0.43,0.9
270,16,627832721,823124190,751964909,1272656804,350783675,765272459.8,25,-10.99,0.49,1.03
257,16,29797700,4832157,3932963,3508456,5205760,9455407.2,38,-29.46,0.42,0.88
246,16,3598034,6889114,4356052,5866648,3278829,4797735.4,57,-1.84,0.07,0.15
269,16,6754949,4250182,8811085,2986968,8778568,6316350.4,26,5.38,0.25,0.51
252,16,70367980,117358011,117432645,133061983,124683871,112580898,26,12.12,0.54,1.12
275,16,93680880,75504969,42928029,56173501,73172633,68292002.4,29,-4.82,0.41,0.86
283,16,18758090,48850243,34376392,28315899,24497328,30959590.4,35,5.48,0.23,0.47
290,16,16614625,21090653,26041351,18040577,14827863,19323013.8,21,-2.25,1.44,3.01
280,16,3143884,6967581,6549661,8078583,7208541,6389650,19,18.05,0.82,1.72
240,16,298038,865927,258683,2939498,100056717,20883772.6,8,220.03,2.18,4.56
256,16,105005434,164767649,116107426,148434730,87517458,124366539.4,63,-3.58,0.14,0.3
284,16,3260790,3197578,12619434,4140008,4069326,5457427.2,29,4.53,0.2,0.42
248,16,206332999,236142160,182371784,113474219,117875456,171239323.6,60,-10.59,0.22,0.45
263,16,53664264,42332966,40529437,32468360,40127895,41824584.4,37,-5.65,0.43,0.89
112,16,173759975,166803287,243502377,188132953,152997702,185039258.8,46,-2.51,0.47,0.97
267,16,8193188,10365731,12605962,14204876,12924390,11658829.4,40,9.54,0.36,0.74
261,16,56566082,73031486,84103300,82388970,73955572,74009082,37,5.51,0.47,0.98
273,16,239398723,250681509,238521386,180175476,176935100,217142438.8,30,-5.87,0.56,1.18
247,16,654070,585697,777168,471531,533039,604301,55,-4.01,0.06,0.12
286,16,78686557,71935619,66277894,92705081,78268259,77574682,40,-0.11,0.5,1.05
288,16,37152336,102306212,95805488,47189332,35037053,63498084.2,28,-1.17,0.64,1.33
287,16,64764828,89655412,232732178,67107906,65227235,103897511.8,56,0.14,0.08,0.17
285,7,358390,56726095,18289852,227182,1494500,15419203.8,33,33.05,0.11,0.03
284,7,130049741,153335918,152255807,135707240,142456656,142761072.4,5,1.84,7.01,2.04
260,7,750455971,978113346,939351152,1093382210,1057094670,963679469.8,6,7.09,3.49,1.02
248,7,465218749,523012898,504595494,525725204,653224790,534355427,27,7.02,1.2,0.35
275,7,936504240,1062953742,1102308925,994842666,1234495644,1066221043.4,4,5.68,6.95,2.02
245,7,475225643,488318340,551051885,569261055,658046268,548380638.2,7,6.73,4.69,1.36
254,7,227482227,274996324,235629198,211759088,236689093,237311186,9,0.8,2.5,0.73
262,7,72419358,82104318,152263735,155086812,125221479,117419140.4,19,11.57,1.3,0.38
246,7,119889206,135132873,112836384,115119629,100897422,116775102.8,14,-3.39,2.18,0.63
271,7,606872341,605847621,619258266,689571044,648704422,634050738.8,13,1.34,2.64,0.77
276,7,793178993,1065523966,878773542,1213246282,1009463788,992037314.2,9,4.94,3.6,1.05
252,7,551186717,633449657,788118224,873950685,933130775,755967211.6,7,11.1,4.02,1.17
255,7,481814068,509307031,617526597,439171133,374239079,484411581.6,14,-4.93,1.87,0.54
289,7,360055795,421562603,403403805,430955196,472400934,417675666.6,9,5.58,3.05,0.89
247,7,850762,1663501,1379643,1133520,515674,1108620,57,-9.53,0.06,0.02
249,7,15214578,95496090,44754442,41383896,93160956,58001992.4,6,43.68,6.56,1.91
263,7,655304480,608563442,708998686,455574920,474497790,580587863.6,4,-6.25,5.04,1.46
239,7,586909484,523410955,464756374,552105188,599367437,545309887.6,5,0.42,3.95,1.15
286,7,379125477,327767694,313404516,368389431,428634082,363464240,11,2.49,2.75,0.8
242,7,144850265,195503009,191413669,162820068,176074331,174132268.4,7,3.98,3.24,0.94
264,7,186319085,226845266,172559401,168486681,205385526,191919191.8,1,1.97,20.92,6.08
243,7,8027570264,8440218073,8245743846,8362376560,8594159069,8334013562.4,4,1.37,5.53,1.61
283,7,272955060,222770237,242639611,340942201,403587416,296578905,9,8.14,3.71,1.08
258,7,480542618,539763714,292285368,236805761,191027567,348085005.6,16,-16.85,1.85,0.54
274,7,58059247,87883646,76652593,101716460,85453578,81953104.8,17,8.04,1.92,0.56
244,7,200850769,225818739,266243358,340567170,335036578,273703322.8,6,10.78,5,1.45
267,7,131638829,138003093,71184731,55911126,68252364,92998028.6,16,-12.31,1.87,0.54
282,7,6442921161,7435107624,7761458314,7878145577,8918187530,7687164041.2,4,6.72,3.47,1.01
250,7,501524296,532491531,572428106,670584925,495383778,554482527.2,1,-0.25,13.3,3.86
259,7,892524876,1030121165,1029277771,902225544,991287770,969087425.2,7,2.12,4.19,1.22
251,7,787622152,804716998,959810364,912105326,956447439,884140455.8,13,3.96,2.07,0.6
241,7,238571691,379824439,253841522,227457641,308386209,281616300.4,14,5.27,1.62,0.47
279,7,376942092,426012001,471172336,597936771,631506268,500713893.6,9,10.87,2.43,0.71
270,7,1991984286,1966857275,1517111664,1282625926,1349773751,1621670580.4,13,-7.49,1.89,0.55
280,7,13100091,22422044,14553063,16321778,33949673,20069329.8,6,20.98,3.87,1.12
253,7,223594681,318664992,343158376,292826441,366233496,308895597.2,8,10.37,3.5,1.02
277,7,74445680,138534540,112649364,127254800,120750756,114727028,21,10.16,0.63,0.18
273,7,640474649,760116695,864779682,1035161176,955813110,851269062.4,8,8.34,3.04,0.88
256,7,1655882273,2095309661,1340431385,1168229577,1241909418,1500352462.8,15,-5.59,2.02,0.59
278,7,16708940,29143668,29990537,30810415,40085988,29347909.6,16,19.13,2.12,0.62
269,7,27932927,29708327,13732446,21232040,41712731,26863694.2,10,8.35,1.17,0.34
288,7,108654914,377047003,611706325,210984888,150016944,291682014.8,15,6.66,2.72,0.79
268,7,1665948033,1333885968,1075804326,1149039944,1431657048,1331267063.8,5,-2.99,4.83,1.4
287,7,2695409250,3261883242,3384409534,2711646618,2753509773,2961371683.4,5,0.43,3.39,0.98
261,7,628436115,703569013,707425099,624023807,711155258,674921858.4,6,2.5,4.5,1.31
240,7,477008884,642252644,663182484,705249550,672744514,632087615.2,3,7.12,14.65,4.26
266,7,40691001,66242787,116878441,158977184,97375224,96032927.4,12,19.07,1.51,0.44
281,7,558424878,652617624,593702061,689795527,745339167,647975851.4,11,5.94,3.13,0.91
112,7,628639209,897512464,837475927,807317141,1242611721,882711292.4,8,14.6,3.78,1.1
257,7,98744481,127776006,60886612,77371453,60839311,85123572.6,5,-9.23,4.94,1.43
265,7,271366881,332000051,320346609,294988798,357472548,315234977.4,4,5.67,6.28,1.83
290,7,38697981,42307569,54931961,60861068,48347822,49029280.2,6,4.55,4.69,1.36
272,7,11294460,11212038,21862762,18611313,31429341,18881982.8,9,22.71,2.75,0.8
239,183,0,0,77400,0,49275,25335,181,NA,0,0.09
271,183,0,8751,1434907,252336,130786,365356,184,NA,0,0.15
276,183,0,10000,45593,914799,398316,273741.6,178,NA,0,0.39
259,183,0,0,57172,38825,473013,113802,139,NA,0,0.56
248,183,0,109059,390533,608118,497453,321032.6,189,NA,0,0.25
261,183,0,0,0,2800,53869,11333.8,183,NA,0,0.09
265,183,0,0,1748024,1341564,1771858,972289.2,82,NA,0.03,8.65
283,183,0,6000,152800,47404,308515,102943.8,132,NA,0,0.79
257,183,0,152654,547615,372527,755837,365726.6,71,NA,0.06,17.05
277,183,0,0,0,0,5892,1178.4,137,NA,0,0.01
282,183,0,2547946,2777286,3455777,34498652,8655932.2,117,NA,0.01,3.73
287,183,0,0,92003,16500,41410,29982.6,195,NA,0,0.01
242,183,0,0,0,43415,4893,9661.6,163,NA,0,0.03
258,183,0,21780,149121,1014420,412288,319521.8,150,NA,0,1.11
289,183,0,0,29311,227514,1001170,251599,132,NA,0.01,1.8
286,183,0,73634,1279133,264178,362886,395966.2,172,NA,0,0.65
288,183,0,20440,0,2900,6160,5900,138,NA,0,0.03
243,183,0,64674,417317,2351831,355882,637940.8,203,NA,0,0.06
244,183,0,0,29000,5000,3887,7577.4,204,NA,0,0.02
273,183,0,14665,285948,135469,215400,130296.4,178,NA,0,0.19
281,183,0,313683,2610,2954,4982,64845.8,205,NA,0,0.01
270,183,0,146857,7749713,186388,146630,1645917.6,193,NA,0,0.06
275,183,0,0,0,0,27486,5497.2,183,NA,0,0.04
268,183,0,1603762,3071423,16573,7500,939851.6,212,NA,0,0.01
255,183,0,0,14645,3650,21569,7972.8,177,NA,0,0.03
251,183,0,1159614,175313,474488,867070,535297,166,NA,0,0.52
252,183,0,14250,3525000,42790,23229,721053.8,187,NA,0,0.03
112,183,0,15000,115556,263656,3292419,737326.2,151,NA,0.01,2.78
241,183,0,0,39689,125343,321326,97271.6,145,NA,0,0.47
265,32,46819274,49523323,45373119,53181138,60788685,51137107.8,16,5.36,1.07,1.37
290,32,5922096,7712940,6564457,16368435,3578242,8029234,34,-9.59,0.35,0.45
262,32,76546691,84770353,59085114,45537160,58692435,64926350.6,28,-5.17,0.61,0.78
274,32,31588763,22002645,14530988,21167349,20264800,21910909,40,-8.5,0.46,0.58
270,32,436830361,435681375,398497771,385663931,365931732,404521034,24,-3.48,0.51,0.66
271,32,160726941,155801240,139941889,155472240,219385043,166265470.6,26,6.42,0.89,1.15
266,32,9716573,16875227,22244722,16343913,20950060,17226099,31,16.61,0.33,0.42
241,32,37307671,39530946,36192681,37158202,42501973,38538294.6,40,2.64,0.22,0.29
278,32,20289910,11633955,12027467,11246272,12700599,13579640.6,32,-8.94,0.67,0.86
254,32,84943265,46074261,45819328,57365697,41250673,55090644.8,37,-13.45,0.43,0.56
253,32,55555806,52298042,60868492,79139971,119377140,73447890.2,18,16.53,1.14,1.46
273,32,208133305,236562075,182228473,169442962,215986807,202470724.4,28,0.74,0.69,0.88
281,32,228320101,148515643,131160006,116117377,125485029,149919631.2,32,-11.28,0.53,0.68
251,32,230017400,295910886,303656602,226626223,296610928,270564407.8,30,5.22,0.64,0.83
277,32,1762638751,793344817,875007367,1536682141,1330323992,1259599413.6,4,-5.47,6.92,8.89
268,32,257602168,140478886,229032154,130879909,186716610,188941945.4,25,-6.23,0.63,0.81
269,32,41376407,11185242,13220890,14959927,7662438,17680980.8,27,-28.63,0.21,0.28
246,32,29778059,6704936,5301690,5342323,3595795,10144560.6,56,-34.48,0.08,0.1
244,32,29426762,24037805,17943073,20782796,22022663,22842619.8,38,-5.63,0.33,0.42
112,32,393964784,336389726,263799283,355116955,359155652,341685280,22,-1.83,1.09,1.4
242,32,18660426,21939767,29662071,3662322,3383996,15461716.4,77,-28.93,0.06,0.08
272,32,30545114,18761304,14298317,25061304,21867748,22106757.4,11,-6.47,1.91,2.46
240,32,163437620,205122557,151382058,141429244,182494378,168773171.4,5,2.23,3.97,5.1
260,32,140215897,150264991,149662415,186831298,217828518,168960623.8,24,9.21,0.72,0.92
258,32,83112485,80710498,65054874,50952150,67048634,69375728.2,36,-4.2,0.65,0.83
264,32,1988296,19200587,5115706,7711592,3208014,7444839,32,10.04,0.33,0.42
257,32,8881296,10610581,9989632,4222755,7476733,8236199.4,32,-3.38,0.61,0.78
245,32,101973735,67528721,60793984,79078208,51891579,72253245.4,32,-12.64,0.37,0.48
283,32,55632008,62522368,35296614,45735094,52350769,50307370.6,24,-1.21,0.48,0.62
259,32,292182277,327921178,264443432,260869511,205703692,270224018,25,-6.78,0.87,1.12
280,32,1097682,2295500,817700,3243115,1604848,1811769,51,7.89,0.18,0.23
289,32,130756316,147992519,77383502,86823050,105842764,109759630.2,30,-4.14,0.68,0.88
286,32,144263836,197692422,132560124,120986697,209138481,160928312,24,7.71,1.34,1.72
261,32,113868194,102317791,61183069,85425525,71185067,86795929.2,38,-8.97,0.45,0.58
252,32,942216039,957775939,825772743,518833361,299760148,708871646,16,-20.47,1.29,1.66
275,32,53439881,58109452,44721796,58078134,69448092,56759471,30,5.38,0.39,0.5
282,32,711727973,2064044234,1126215000,1203972130,1197280059,1260647879.2,35,10.96,0.47,0.6
285,32,3304000,5888934,2999958,4382639,2758888,3866883.8,31,-3.54,0.19,0.25
247,32,7182699,4566322,4148715,2238963,2930302,4213400.2,25,-16.42,0.31,0.4
263,32,61881165,82688312,77729888,76528373,44944032,68754354,31,-6.2,0.48,0.61
256,32,605680949,940874396,967692912,860319909,939590365,862831706.2,20,9.18,1.53,1.96
243,32,1090081252,1159055996,1148236726,1430756065,1558822183,1277390444.4,24,7.42,1,1.29
284,32,8941074,8148325,7356960,8826454,7679293,8190421.2,25,-3,0.38,0.49
279,32,94309588,123834432,91968735,101632154,111770838,104703149.4,39,3.46,0.43,0.55
248,32,325915907,320875547,276653845,284560368,319521063,305505346,41,-0.4,0.59,0.75
276,32,165156367,212668364,143267146,189062427,190875536,180205968,27,2.94,0.68,0.87
287,32,96821020,115052092,267004087,289644931,149560955,183616617,50,9.09,0.18,0.24
288,32,119719370,65515712,162569851,121759611,81701435,110253195.8,17,-7.36,1.48,1.9
250,32,19928586,19587864,24483201,16648401,20526014,20234813.2,19,0.59,0.55,0.71
255,32,80823597,126528220,100298907,153274372,142637274,120712474,20,12.03,0.71,0.92
239,32,207617452,138263759,114992209,106512084,77735300,129024160.8,30,-17.84,0.51,0.66
267,32,32701685,40765626,22012848,20628516,34393354,30100405.8,23,1.01,0.94,1.21
249,32,478196,69093,211808,273825,88173,224219,50,-28.69,0.01,0.01
259,140,6708668,5668559,5619133,5849057,5385817,5846246.8,81,-4.3,0.02,0.84
267,140,1165105,927042,1149710,1689202,1317889,1249789.6,79,2.5,0.04,1.35
257,140,81648,68815,145558,96081,213879,121196.2,97,21.24,0.02,0.64
265,140,329083,257715,341765,491517,228216,329659.2,122,-7.06,0,0.15
272,140,1763542,4109891,1588981,1574793,1455648,2098571,65,-3.76,0.13,4.73
264,140,0,168718,176350,1692563,1640394,735605,45,NA,0.17,6.21
287,140,7938268,30725074,15588148,71455444,42551931,33651773,64,39.91,0.05,1.95
249,140,23581,73494,79631,37842,60464,55002.4,60,20.72,0,0.16
244,140,1297688,871725,1484640,1637512,2368957,1532104.4,77,12.79,0.04,1.31
283,140,268248,265091,501610,264212,541134,368059,115,15.07,0,0.18
251,140,4492547,10232216,7123324,9146873,9542426,8107477.2,100,16.26,0.02,0.77
289,140,1956506,2720065,3880419,2502646,2283370,2668601.2,111,3.14,0.01,0.55
268,140,14412411,8178843,3607420,4701728,5124182,7204916.8,116,-18.68,0.02,0.64
112,140,9551087,10744070,13709050,11191050,14180565,11875164.4,104,8.23,0.04,1.6
260,140,3870352,3881776,2305154,3205820,2612687,3175157.8,102,-7.56,0.01,0.32
250,140,236481,891400,2779582,2797046,5422392,2425380.2,38,87.1,0.15,5.41
277,140,1018575,1633059,25945,446846,306297,686144.4,96,-21.36,0,0.06
262,140,1533456,3586284,619194,174148,111074,1204831.2,139,-40.85,0,0.04
252,140,1728976,1931767,10378282,2304513,1111765,3491060.6,115,-8.45,0,0.18
256,140,1011854,2299917,1195646,1485791,3849962,1968634,120,30.64,0.01,0.23
254,140,397513,873957,1434800,921437,1723980,1070337.4,106,34.1,0.02,0.68
269,140,140392,42676,46127,16050,58718,60792.6,112,-16,0,0.06
253,140,716825,2473325,1186660,1020357,1705235,1420480.4,88,18.93,0.02,0.6
284,140,0,54610,35923,89443,37696,43534.4,114,NA,0,0.07
263,140,4064451,2517052,3253124,7856943,10693684,5677050.8,61,21.35,0.11,4.22
239,140,918304,855341,771399,369573,483639,679651.2,138,-12.04,0,0.12
